CMDLINE 'E:\Game Development\Python\Project\MapGenerator\.venv\Scripts\python.exe' HeightMap.py
MEM 4.531250 1751276979.6370
MEM 4.531250 1751276979.7373
MEM 4.531250 1751276979.8379
MEM 4.531250 1751276979.9381
MEM 4.531250 1751276980.0387
MEM 4.531250 1751276980.1392
MEM 4.531250 1751276980.2396
MEM 4.531250 1751276980.3400
MEM 4.531250 1751276980.4405
MEM 4.531250 1751276980.5411
MEM 4.531250 1751276980.6413
MEM 4.531250 1751276980.7415
MEM 4.531250 1751276980.8418
MEM 4.531250 1751276980.9424
MEM 4.531250 1751276981.0429
MEM 4.531250 1751276981.1434
MEM 4.531250 1751276981.2973
MEM 4.531250 1751276981.3981
MEM 4.531250 1751276981.5795
MEM 4.531250 1751276981.9027
MEM 4.531250 1751276982.0073
MEM 4.531250 1751276982.1420
MEM 4.531250 1751276982.2431
MEM 4.531250 1751276982.3445
MEM 4.531250 1751276982.5246
MEM 4.531250 1751276982.6309
MEM 4.531250 1751276982.7429
MEM 4.531250 1751276982.8446
MEM 4.531250 1751276982.9656
MEM 4.531250 1751276983.1363
MEM 4.531250 1751276983.4332
MEM 4.531250 1751276983.5336
MEM 4.531250 1751276983.6342
MEM 4.531250 1751276983.7345
MEM 4.531250 1751276983.8350
MEM 4.531250 1751276983.9355
MEM 4.531250 1751276984.0356
MEM 4.531250 1751276984.1362
MEM 4.531250 1751276984.2364
MEM 4.503906 1751276984.3371
MEM 4.503906 1751276984.4377
MEM 4.503906 1751276984.5383
MEM 4.503906 1751276984.6390
MEM 4.503906 1751276984.7394
MEM 4.503906 1751276984.8397
MEM 4.503906 1751276984.9399
MEM 4.503906 1751276985.0402
MEM 4.503906 1751276985.1407
MEM 4.503906 1751276985.2410
MEM 4.503906 1751276985.3413
MEM 4.503906 1751276985.4416
MEM 4.503906 1751276985.5419
MEM 4.503906 1751276985.6424
MEM 4.503906 1751276985.7432
MEM 4.503906 1751276985.8439
MEM 4.503906 1751276985.9441
MEM 4.503906 1751276986.0444
MEM 4.503906 1751276986.1450
MEM 4.503906 1751276986.2452
MEM 4.503906 1751276986.3455
MEM 4.503906 1751276986.4457
MEM 4.503906 1751276986.5460
MEM 4.503906 1751276986.6463
MEM 4.503906 1751276986.7465
MEM 4.503906 1751276986.8468
MEM 4.503906 1751276986.9533
MEM 4.503906 1751276987.0537
MEM 4.503906 1751276987.1539
MEM 4.503906 1751276987.2542
MEM 4.503906 1751276987.3545
MEM 4.503906 1751276987.4548
MEM 4.503906 1751276987.5551
MEM 4.503906 1751276987.6554
MEM 4.503906 1751276987.7556
MEM 4.503906 1751276987.8559
MEM 4.503906 1751276987.9563
MEM 4.503906 1751276988.0568
MEM 4.503906 1751276988.1572
MEM 4.503906 1751276988.2577
MEM 4.503906 1751276988.3581
MEM 4.503906 1751276988.4587
MEM 4.503906 1751276988.5592
MEM 4.503906 1751276988.6597
MEM 4.503906 1751276988.7599
MEM 4.503906 1751276988.8602
MEM 4.503906 1751276988.9604
MEM 4.503906 1751276989.0607
MEM 4.503906 1751276989.1610
MEM 4.503906 1751276989.2616
MEM 4.503906 1751276989.3619
MEM 4.503906 1751276989.4623
MEM 4.503906 1751276989.5628
MEM 4.503906 1751276989.6631
MEM 4.503906 1751276989.7637
MEM 4.503906 1751276989.8640
MEM 4.503906 1751276989.9643
MEM 4.503906 1751276990.0646
MEM 4.503906 1751276990.1652
MEM 4.503906 1751276990.2655
MEM 4.503906 1751276990.3661
MEM 4.503906 1751276990.4664
MEM 4.503906 1751276990.5670
MEM 4.503906 1751276990.6672
MEM 4.503906 1751276990.7675
MEM 4.503906 1751276990.8678
MEM 4.503906 1751276990.9680
MEM 4.503906 1751276991.0682
MEM 4.503906 1751276991.1687
MEM 4.503906 1751276991.2689
MEM 4.503906 1751276991.3695
MEM 4.503906 1751276991.4698
MEM 4.503906 1751276991.5700
MEM 4.503906 1751276991.6705
MEM 4.503906 1751276991.7707
MEM 4.503906 1751276991.8709
MEM 4.503906 1751276991.9715
MEM 4.503906 1751276992.0718
MEM 4.503906 1751276992.1724
MEM 4.503906 1751276992.2728
MEM 4.503906 1751276992.3733
MEM 4.503906 1751276992.4736
MEM 4.503906 1751276992.5739
MEM 4.503906 1751276992.6740
MEM 4.503906 1751276992.7745
MEM 4.503906 1751276992.8751
MEM 4.503906 1751276992.9754
MEM 4.503906 1751276993.0760
MEM 4.503906 1751276993.1763
MEM 4.503906 1751276993.2768
MEM 4.503906 1751276993.3774
MEM 4.503906 1751276993.4778
MEM 4.503906 1751276993.5781
MEM 4.503906 1751276993.6783
MEM 4.503906 1751276993.7785
MEM 4.503906 1751276993.8791
MEM 4.503906 1751276993.9797
MEM 4.503906 1751276994.0802
MEM 4.503906 1751276994.1806
MEM 4.503906 1751276994.2812
MEM 4.503906 1751276994.3817
MEM 4.503906 1751276994.4820
MEM 4.503906 1751276994.5825
MEM 4.503906 1751276994.6827
MEM 4.503906 1751276994.7829
MEM 4.503906 1751276994.8831
MEM 4.503906 1751276994.9833
MEM 4.503906 1751276995.0835
MEM 4.503906 1751276995.1839
MEM 4.503906 1751276995.2841
MEM 4.503906 1751276995.3847
MEM 4.503906 1751276995.4850
MEM 4.503906 1751276995.5855
MEM 4.503906 1751276995.6859
MEM 4.503906 1751276995.7861
MEM 4.503906 1751276995.8867
MEM 4.503906 1751276995.9870
MEM 4.503906 1751276996.0875
MEM 4.503906 1751276996.1878
MEM 4.503906 1751276996.2880
MEM 4.503906 1751276996.3883
MEM 4.503906 1751276996.4888
MEM 4.503906 1751276996.5890
MEM 4.503906 1751276996.6896
MEM 4.503906 1751276996.7902
MEM 4.503906 1751276996.8907
MEM 4.503906 1751276996.9911
MEM 4.503906 1751276997.0914
MEM 4.503906 1751276997.1917
MEM 4.503906 1751276997.2919
MEM 4.503906 1751276997.3924
MEM 4.503906 1751276997.4927
MEM 4.503906 1751276997.5934
MEM 4.503906 1751276997.6939
MEM 4.503906 1751276997.7946
MEM 4.503906 1751276997.8950
MEM 4.503906 1751276997.9953
MEM 4.503906 1751276998.0955
MEM 4.503906 1751276998.1960
MEM 4.503906 1751276998.2965
MEM 4.503906 1751276998.3971
MEM 4.503906 1751276998.4976
MEM 4.503906 1751276998.5979
MEM 4.503906 1751276998.6981
MEM 4.503906 1751276998.7983
MEM 4.503906 1751276998.8987
MEM 4.503906 1751276998.9990
MEM 4.503906 1751276999.0994
MEM 4.503906 1751276999.1999
MEM 4.503906 1751276999.3006
MEM 4.503906 1751276999.4011
MEM 4.503906 1751276999.5014
MEM 4.503906 1751276999.6020
MEM 4.503906 1751276999.7024
MEM 4.503906 1751276999.8030
MEM 4.503906 1751276999.9032
MEM 4.503906 1751277000.0036
MEM 4.503906 1751277000.1038
MEM 4.503906 1751277000.2043
MEM 4.503906 1751277000.3049
MEM 4.503906 1751277000.4051
MEM 4.503906 1751277000.5054
MEM 4.503906 1751277000.6059
MEM 4.503906 1751277000.7062
MEM 4.503906 1751277000.8064
MEM 4.503906 1751277000.9070
MEM 4.503906 1751277001.0074
MEM 4.503906 1751277001.1078
MEM 4.503906 1751277001.2082
MEM 4.503906 1751277001.3085
MEM 4.503906 1751277001.4091
MEM 4.503906 1751277001.5095
MEM 4.503906 1751277001.6098
MEM 4.503906 1751277001.7102
MEM 4.503906 1751277001.8107
MEM 4.503906 1751277001.9111
MEM 4.503906 1751277002.0114
MEM 4.503906 1751277002.1117
MEM 4.503906 1751277002.2120
MEM 4.503906 1751277002.3123
MEM 4.503906 1751277002.4126
MEM 4.503906 1751277002.5128
MEM 4.503906 1751277002.6131
MEM 4.503906 1751277002.7133
MEM 4.503906 1751277002.8136
MEM 4.503906 1751277002.9142
MEM 4.503906 1751277003.0147
MEM 4.503906 1751277003.1151
MEM 4.503906 1751277003.2153
MEM 4.503906 1751277003.3160
MEM 4.503906 1751277003.4166
MEM 4.503906 1751277003.5170
MEM 4.503906 1751277003.6177
MEM 4.503906 1751277003.7180
MEM 4.503906 1751277003.8186
MEM 4.503906 1751277003.9192
MEM 4.503906 1751277004.0199
MEM 4.503906 1751277004.1203
MEM 4.503906 1751277004.2207
MEM 4.503906 1751277004.3209
MEM 4.503906 1751277004.4212
MEM 4.503906 1751277004.5217
MEM 4.503906 1751277004.6219
MEM 4.503906 1751277004.7225
MEM 4.503906 1751277004.8227
MEM 4.503906 1751277004.9230
MEM 4.503906 1751277005.0233
MEM 4.503906 1751277005.1238
MEM 4.503906 1751277005.2243
MEM 4.503906 1751277005.3247
MEM 4.503906 1751277005.4250
MEM 4.503906 1751277005.5255
MEM 4.503906 1751277005.6259
MEM 4.503906 1751277005.7264
MEM 4.503906 1751277005.8268
MEM 4.503906 1751277005.9272
MEM 4.503906 1751277006.0278
MEM 4.503906 1751277006.1280
MEM 4.503906 1751277006.2285
MEM 4.503906 1751277006.3289
MEM 4.503906 1751277006.4294
MEM 4.503906 1751277006.5300
MEM 4.503906 1751277006.6302
MEM 4.503906 1751277006.7305
MEM 4.503906 1751277006.8308
MEM 4.503906 1751277006.9312
MEM 4.503906 1751277007.0316
MEM 4.503906 1751277007.1319
MEM 4.503906 1751277007.2321
MEM 4.503906 1751277007.3325
MEM 4.503906 1751277007.4328
MEM 4.503906 1751277007.5333
MEM 4.503906 1751277007.6339
MEM 4.503906 1751277007.7345
MEM 4.503906 1751277007.8348
MEM 4.503906 1751277007.9351
MEM 4.503906 1751277008.0357
MEM 4.503906 1751277008.1361
MEM 4.503906 1751277008.2362
MEM 4.503906 1751277008.3365
MEM 4.503906 1751277008.4369
MEM 4.503906 1751277008.5372
MEM 4.503906 1751277008.6378
MEM 4.503906 1751277008.7380
MEM 4.503906 1751277008.8386
MEM 4.503906 1751277008.9389
MEM 4.503906 1751277009.0392
MEM 4.503906 1751277009.1396
MEM 4.503906 1751277009.2398
MEM 4.503906 1751277009.3401
MEM 4.503906 1751277009.4406
MEM 4.503906 1751277009.5411
MEM 4.503906 1751277009.6416
MEM 4.503906 1751277009.7418
MEM 4.503906 1751277009.8424
MEM 4.503906 1751277009.9429
MEM 4.503906 1751277010.0433
MEM 4.503906 1751277010.1439
MEM 4.503906 1751277010.2445
MEM 4.503906 1751277010.3450
MEM 4.503906 1751277010.4452
MEM 4.503906 1751277010.5457
MEM 4.503906 1751277010.6460
MEM 4.503906 1751277010.7466
MEM 4.503906 1751277010.8468
MEM 4.503906 1751277010.9636
MEM 4.503906 1751277011.0749
MEM 4.503906 1751277011.4929
MEM 4.503906 1751277011.5933
MEM 4.503906 1751277011.6935
MEM 4.503906 1751277011.7943
MEM 4.503906 1751277011.8946
MEM 4.503906 1751277011.9951
MEM 4.503906 1751277012.0953
MEM 4.503906 1751277012.1958
MEM 4.503906 1751277012.2962
MEM 4.503906 1751277012.3964
MEM 4.503906 1751277012.4967
MEM 4.503906 1751277012.5971
MEM 4.503906 1751277012.6973
MEM 4.503906 1751277012.7976
MEM 4.503906 1751277012.8979
MEM 4.503906 1751277012.9982
MEM 4.503906 1751277013.0985
MEM 4.503906 1751277013.1988
MEM 4.503906 1751277013.2990
MEM 4.503906 1751277013.3993
MEM 4.503906 1751277013.4996
MEM 4.503906 1751277013.6000
MEM 4.503906 1751277013.7002
MEM 4.503906 1751277013.8004
MEM 4.503906 1751277013.9006
MEM 4.503906 1751277014.0010
MEM 4.503906 1751277014.1014
MEM 4.503906 1751277014.2016
MEM 4.503906 1751277014.3021
MEM 4.503906 1751277014.4024
MEM 4.503906 1751277014.5028
MEM 4.503906 1751277014.6032
MEM 4.503906 1751277014.7033
MEM 4.503906 1751277014.8037
MEM 4.503906 1751277014.9043
MEM 4.503906 1751277015.0046
MEM 4.503906 1751277015.1048
MEM 4.503906 1751277015.2051
MEM 4.503906 1751277015.3055
MEM 4.503906 1751277015.4060
MEM 4.503906 1751277015.5063
MEM 4.503906 1751277015.6069
MEM 4.503906 1751277015.7708
